Word,Label
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
Visual,O
field,O
testing,O
***,O
,O
,O
RNFL,O
HPI:,O
******,O
******,O
********,O
is,O
a,O
60,O
y.o.,O
male,O
Here,O
for,O
glaucoma,O
check.,O
Wants,O
to,O
make,O
sure,O
they,O
are,O
okay.,O
No,O
change,O
in,O
vision.,O
Pain:,O
No,O
***:,O
·******,O
from,O
Dr.,O
********,O
*/**/**,O
,O
sent,O
to,O
scanning,O
·Referal,O
for,O
cataract,O
surgery,O
OS,B-ROUTE
first,O
"·20/40,",O
"20/400,",O
not,O
clear,O
view,O
of,O
retina,O
·76,O
point,O
screening,O
test,O
**,B-ROUTE
***,O
/,O
OD,B-ROUTE
normal,O
·no,O
appt,O
as,O
of,O
**/**/****,O
in,O
Epic,O
Family,O
history,O
includes,O
Blood,O
Disease,O
in,O
his,O
mother;,O
Diabetes,O
in,O
his,O
son;,O
Heart,O
Disease,O
in,O
his,O
father;,O
and,O
Non,O
contributory,O
in,O
his,O
brothers,O
and,O
sisters.,O
PLAN:,O
,O
,B-DRUG USE
cont,B-DRUG
latanoprost,B-FREQUENCY
QHS,B-ROUTE
OU,I-ROUTE
RTC,O
6,O
months,O
for,O
dilated,O
IOP,O
check,O
and,O
diabetic?,O
check,O
Plan,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
Assessment,O
&,O
Plan:,O
81,O
y.o.,O
female,O
Primary,O
open,O
angle,O
glaucoma,O
of,O
both,O
"eyes,",O
moderate,O
stage,O
#,O
Primary,O
Open,O
*****,O
Glaucoma,O
,O
,O
advanced,B-ROUTE
"OS,",I-ROUTE
pre,O
perimetric,B-ROUTE
OD,I-ROUTE
,O
,O
IOP,O
improved,O
since,O
starting,B-DRUG
Latanoprost,B-ROUTE
OU,I-ROUTE
(but,O
may,O
be,O
ok,O
to,O
stop,B-ROUTE
OD,I-ROUTE
given,O
no,O
IOP,O
change),O
,O
,O
cont,O
all,O
drops,O
as,O
is,O
,O
,O
baseline,O
***,O
done,O
today,O
,O
,O
5,O
months,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI,O
(Edited,O
by,O
physician):3,O
month,O
+,O
***,O
Vision,O
is,O
a,O
little,O
worse.,O
Denies,O
any,O
eye,O
pain/discomfort.,O
Eye,B-DRUG
Meds:,I-DRUG
Azopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
9am,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:30am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
10pm,O
CC:,O
Follow,O
up,O
visit,O
Feeling,O
better,O
since,O
she,O
got,O
her,O
tooth,O
pulled.,O
It,O
was,O
infected,O
and,O
it,O
caused,O
trouble,O
with,O
OS,O
Getting,O
back,O
to,O
normal,O
Timolol.,B-DRUG
Bid,B-FREQUENCY
ou,B-ROUTE
HPI:,O
*******,O
*,O
******,O
is,O
a,O
74,O
y.o.,O
female,O
with,O
primary,O
open,O
angle,O
"glaucoma,",O
severe,O
dry,O
"eyes,",O
and,O
Type,O
2,O
DM,O
who,O
presents,O
for,O
follow,O
up,O
of,O
left,O
eye,O
pain,O
and,O
redness.,O
After,O
last,O
"appointment,",O
patient,O
had,O
CT,O
sinus/face,O
which,O
was,O
consistent,O
with,O
abscess,O
of,O
left,O
upper,O
molar.,O
She,O
reports,O
recent,O
tooth,O
extraction,O
and,O
reports,O
that,O
purulent,O
material,O
also,O
drained,O
at,O
time,O
of,O
extraction.,O
Her,O
eye,O
and,O
periorbital,O
pain,O
and,O
redness,O
have,O
resolved,O
since,O
the,O
last,O
visit.,O
She,O
reports,O
mild,O
light,O
"sensitivity,",O
but,O
reports,O
this,O
has,O
been,O
chronic,O
for,O
years.,O
Patient,O
denies,O
"flashes,",O
new,O
"floaters,",O
or,O
dark,O
*******/shadow.,O
Assessment,O
,O
,O
Glaucoma,O
IOP,O
low,O
20's,O
pre,O
"treatment,",O
thick,O
Ks.,O
,O
,O
HVF,O
**/*/**,O
may,O
have,O
superior,O
********,O
ou,O
vs,O
lid,O
defects,O
,O
,O
has,O
sig,O
dermatochalasis,O
and,O
lids,O
were,O
not,O
taped.,O
This,O
field,O
is,O
similar,O
to,O
one,O
that,O
she,O
had,O
in,O
2016,O
when,O
her,O
lids,O
weren't,O
taped.,O
,O
,O
***,O
nerves,O
stable,O
,O
,O
disc,O
photos,O
2018,O
(non,O
stereo),O
,O
,O
confirmed,B-***
contact,I-***
dermatitis,I-***
to,B-DRUG
"latanoprost,",I-DRUG
occurred,O
on,O
rechallenge.,O
Pt,B-DRUG STOP
stopped,I-DRUG STOP
med,I-DRUG STOP
**/**.,O
,B-DRUG
,B-FREQUENCY
taking,I-FREQUENCY
timolol,O
BID.,O
,O
,O
IOP,O
previously,O
elevated,O
compared,O
to,O
historic;,O
today,O
is,O
wnl,O
after,O
tooth,O
extraction,O
and,O
drainage,O
of,O
oral,O
abscess.,O
,O
may,O
use,B-DRUG
artificial,I-DRUG
tear,I-DRUG
5,O
min,O
before,B-DRUG
timolol,I-DRUG
to,O
reduce,B-***
burning.,I-***
PLAN:,O
,O
,B-DRUG USE
Continue,B-DRUG
Timolol,I-DRUG
gtt,B-FREQUENCY
BID,B-ROUTE
OU,I-ROUTE
,O
,O
Follow,O
up,O
in,O
3,O
4,O
months,O
for,O
"VF,",O
"IOP,",O
"***,",O
DFE,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
Assessment,O
and,O
Plan:,O
Exam,O
Date:,O
*/*/****,O
Patient:*******,O
*,O
*******,O
(********),O
Impression:,O
Primary,O
open,O
angle,O
glaucoma,O
OU,O
,O
,O
HVF,O
*/*/****,O
OD,O
superior,O
altitudinal,O
defects,O
OS,O
few,O
paracentral,O
defects,O
,O
,B-DRUG USE
currently,I-DRUG USE
on,B-DRUG
Travatan,B-FREQUENCY
qhs,I-FREQUENCY
and,B-DRUG
Cosopt,B-FREQUENCY
BID,B-ROUTE
"OU,",I-ROUTE
IOP,O
acceptable,O
today,O
at,O
**/**,O
Pseudophakia,O
of,O
both,B-ROUTE
eyes,I-ROUTE
,O
,O
peripheral,O
PCO,B-ROUTE
OU,I-ROUTE
Corneal,O
scars,O
OU.,B-ROUTE
Plan:,O
Continue,B-DRUG USE
Latanoprost,B-DRUG
and,O
Cosopt,B-DRUG
Follow,O
up,O
6,O
months,O
****,O
with,O
HVF,O
24,O
2,O
and,O
***,O
**,O
Pachy,O
Request,O
VF,O
from,O
****,O
Chief,O
Complaint:,O
New,O
Patient,O
Visit,O
HPI:,O
Referral,O
from,O
Dr.,O
****,O
for,O
Glaucoma,O
Eval,O
,O
,O
"""progression",O
in,O
**,O
despite,O
excellent,O
"IOP""",O
Pt,O
states,O
that,O
vision,O
is,O
fine.,O
No,O
eye,O
pain/discomfort.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
On,O
new,O
meds,O
for,O
amyloidosis.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Timoptic,B-DRUG
QAM,B-FREQUENCY
OU,B-ROUTE
,O
9am,O
Zioptan,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
,O
9pm,O
Impression/Diagnosis:,O
70,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
1.,O
Stable,O
after,O
"SLT,",O
right,O
"eye,",O
with,O
good,O
initial,O
pressure,O
lowering,O
Plan/Recommendation:,O
1.,O
Recheck,O
pressure,O
after,O
1,O
month,O
Chief,O
Complaint:,O
Post,O
Op,O
History,O
of,O
Present,O
Illness:,O
*****,O
********,O
********,O
is,O
a,O
70,O
y.o.,O
female,O
Pt,O
here,O
for,O
2,O
week,O
PO,O
SLT,O
OD.,O
Using,B-DRUG USE
latanoprost,B-DRUG
qhs,B-FREQUENCY
OU.,B-ROUTE
No,O
new,O
complaints,O
Assessment,O
71,O
y.o.,O
male,O
Proliferative,O
diabetic,O
retinopathy,O
of,O
both,O
eyes,O
without,O
macular,O
edema,O
associated,O
with,O
type,O
2,O
diabetes,O
mellitus,O
(HCC),O
Juxtafoveal,O
IRF,O
"present,",O
but,O
flat,O
centrally,O
in,O
both,O
eyes.,O
Visual,O
acuity,O
overall,O
stable,O
in,O
both,O
eyes.,O
No,O
PDR,O
activity,O
today.,O
,O
,O
Observe,O
,O
,O
Stressed,O
good,O
blood,O
pressure,O
and,O
glucose,O
control.,O
Glaucomatous,O
optic,O
atrophy,O
IOP,O
good,O
today,O
on,O
drops.,O
,O
,O
F/b,O
********,O
,O
,B-DRUG USE
Cont,B-DRUG
Azopt,B-FREQUENCY
bid,B-ROUTE
OU,I-ROUTE
,O
,B-DRUG USE
Cont,B-DRUG
***********,B-FREQUENCY
bid,B-ROUTE
OU,I-ROUTE
Plan,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights,O
Follow,O
up:,O
Return,O
in,O
about,O
7,O
months,O
(around,O
*/*/****),O
for,O
***,O
**.,B-ROUTE
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
***,O
Transfer,O
,O
,O
5,O
month,O
+,O
**,O
+,O
***,O
States,O
that,O
vision,O
is,O
blurry,O
since,O
*******,O
***.,O
Got,O
new,O
Rx.,O
Denies,O
any,O
eye,O
pain.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
did,O
not,O
take,O
this,O
morning,O
Alphagan,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
,O
,O
Timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
Pred,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
,O
,O
Family,O
history,O
of,O
glaucoma?,O
No,O
History,O
of,O
eye,O
trauma?,O
No,O
Asthma/COPD?,O
No,O
Hypotension/*****,O
history?,O
No,O
Migraines/Raynauds?,O
No,O
Steroid,O
use?,O
Yes,O
,O
Drops,O
Kidney,O
stones?,O
No,O
Driving?,O
"Yes,",O
day,O
and,O
night,O
Contact,O
lens,O
wear?,O
No,O
Flomax,O
use?,O
Yes,O
HPI:,O
******,O
*,O
****,O
*******,O
is,O
a,O
64,O
y.o.,O
female,O
,O
,O
her,O
with,O
"husband,",O
and,O
guide,O
dog,O
*****,O
Here,O
today,O
for,O
3,O
month,O
follow,O
up,O
,O
,O
Can't,O
ever,O
tell,O
if,O
vision,O
is,O
giving,O
trouble,O
or,O
other,O
things.,O
Has,O
had,O
lenses,O
remade,O
twice.,O
Had,O
to,O
see,O
another,O
optom,O
in,O
******,O
because,O
the,O
prescription,O
she,O
had,O
gotten,O
from,O
Dr.,O
*******,O
wasn't,O
good,O
anymore.,O
When,O
walks,O
into,O
a,O
"store,",O
or,O
even,O
at,O
home,O
feels,O
like,O
walking,O
through,O
a,O
*****,O
all,O
of,O
the,O
time.,O
Patient,O
has,O
a,O
lot,O
of,O
LED,O
lights,O
now,O
in,O
the,O
*******,O
and,O
finds,O
that,O
helpful.,O
*******,O
if,O
bad,O
eye,O
is,O
interfering,O
with,O
things.,O
Balance,O
is,O
"off,",O
and,O
problems,O
with,O
depth,O
perception.,O
If,O
doesn't,O
have,O
dog,O
with,O
"her,",O
is,O
holding,O
onto,O
cane,O
,O
,O
has,O
to,O
use,O
for,O
balance.,O
Has,O
gone,O
through,O
PT,O
for,O
balance/foot,O
and,O
still,O
feels,O
she's,O
struggling.,O
*****,O
Dog,O
people,O
are,O
coming,O
back,O
at,O
the,O
first,O
of,O
the,O
year,O
to,O
follow,O
up,O
with,O
her.,O
Rhopressa,O
wasn't,O
refilled,O
by,O
Express,O
scripts,O
,B-DRUG
,I-DRUG
she,I-DRUG
received,O
a,O
letter,O
that,O
states,O
she,O
needs,O
to,O
determine,O
coverage,O
,O
,O
wonders,O
if,O
maybe,O
she,O
was,O
just,O
trying,O
to,O
refill,O
too,O
soon.,O
Ended,O
up,O
finding,O
another,O
"bottle,",O
so,O
isn't,O
out.,O
*would,O
like,O
to,O
know,O
if,O
can,O
have,O
a,O
mid,O
day,O
"drop,",O
sometimes,O
supplements,O
with,O
"cosopt,",O
or,O
rhopressa.,O
Feels,O
needs,O
something,O
around,O
that,O
time,O
because,O
of,O
the,O
way,O
the,O
eyes,O
feel,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Brimonidine,B-DRUG
daily,B-FREQUENCY
**,B-ROUTE
,O
,O
**/**/**,O
stopped,O
due,O
to,B-***
"blepharitis,",I-***
resolved,O
since,O
stopping,O
Cosopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
"7:00AM,",O
11:30AM,O
Travatan,B-DRUG
Z,I-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:00PM,O
Rhopressa,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
8:00PM,O
Restasis,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Refresh,B-DRUG
Optive,I-DRUG
Advanced,B-FREQUENCY
*,I-FREQUENCY
*,I-FREQUENCY
x/day,B-ROUTE
OU,I-ROUTE
ASED,B-DRUG
3,B-FREQUENCY
4x/day,B-ROUTE
OU,I-ROUTE
,B-DRUG STOP
,I-DRUG STOP
using,I-DRUG STOP
less,I-DRUG STOP
due,O
to,O
cost,O
Tylenol,B-DRUG
PRN,B-FREQUENCY
for,O
pain,O
HPI:,O
****,O
***,O
******,O
is,O
a,O
55,O
y.o.,O
female,O
for,O
Glaucoma,O
"Consult,",O
second,O
medication,O
versus,O
possible,O
surgery,O
,O
,B-ROUTE
OS,I-ROUTE
advancing,O
Myopia,O
w/,O
early,O
Cataract,O
(combo,O
proc).,O
Pt,O
present,O
with,O
daughter,O
in,O
law.,O
Diagnosed,O
with,O
glaucoma,O
**/****.,O
She,O
has,O
not,O
trialed,O
other,O
drops,O
in,O
the,O
past.,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
,O
,O
9pm,O
Assessment,O
&,O
Plan:,O
76,O
y.o.,O
female,O
Primary,O
open,O
angle,O
glaucoma,O
of,O
both,O
"eyes,",O
moderate,O
stage,O
#,O
Primary,O
open,O
angle,O
glaucoma,O
",",O
with,O
possible,O
pigment,O
dispersion,O
component:,O
moderate,O
OS;,O
mild,O
OD,O
,O
,B-DRUG USE
continue,B-DRUG
cosopt,B-FREQUENCY
BID,I-FREQUENCY
and,B-DRUG
latanoprost,B-FREQUENCY
QHS,B-ROUTE
OD,I-ROUTE
,O
,B-DRUG USE
decrease,I-DRUG USE
Pred,B-FREQUENCY
TID,I-FREQUENCY
for,B-DURATION
2,I-DURATION
"weeks,",B-FREQUENCY
BID,I-FREQUENCY
for,B-DURATION
2,I-DURATION
"weeks,",B-FREQUENCY
once,I-FREQUENCY
daily,I-FREQUENCY
for,B-DURATION
2,I-DURATION
weeks,I-DURATION
,O
,O
okay,O
to,O
relax,O
activity,O
restrictions,O
,O
,O
continue,O
massage,B-FREQUENCY
bid,I-FREQUENCY
,O
,O
1,O
month,O
Chief,O
Complaint:,O
Post,O
Op,O
HPI,O
(Edited,O
by,O
physician):****,O
Trab,O
**,O
**/**,O
*/**,O
No,O
eye,O
"pain,",O
says,O
she,O
had,O
a,O
bit,O
of,O
pain,O
Monday,O
"morning,",O
resolved.,O
No,O
vision,O
"change,",O
still,O
blurred.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Eye,B-DRUG USE
Meds:,I-DRUG USE
Cosopt,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
,O
,O
11am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OD,B-ROUTE
,O
,O
11pm,O
Pred,B-DRUG
QID,B-FREQUENCY
**,B-ROUTE
,O
,O
**,O
11am,O
Assessment,O
IMPRESSION:,O
75,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
POAG,O
advanced,O
stage,O
,O
Has,O
been,B-ADHERENCE
off,I-ADHERENCE
drops,I-ADHERENCE
because,I-ADHERENCE
insurance,I-ADHERENCE
did,O
not,O
cover,O
them,O
,B-DRUG USE
Start,B-DRUG
latanoprost,B-ROUTE
OU,B-FREQUENCY
Q,I-FREQUENCY
hs,I-FREQUENCY
,O
Last,O
**,O
**/*/****,O
(Dr.,O
***),O
OD:,O
dense,O
inf,O
and,O
superonasal,O
"loss,",B-ROUTE
OS:,I-ROUTE
sup,O
and,O
inf,O
"loss,",O
**/**/****,O
,O
,O
worse,O
,O
Previous,O
***,O
*/**/****,O
(Dr.,O
***),B-ROUTE
OD:,I-ROUTE
***,O
***,O
//,B-ROUTE
**:,I-ROUTE
"****,",O
***,O
IOP,O
low,O
teens,O
on,O
treatment,O
H/o,O
blowout,O
orbital,O
fracture,O
right,O
eye,O
1985,O
History,O
of,O
orbital,O
"tumor,",O
thought,O
to,O
be,O
secondary,O
to,O
her,O
orbital,O
blowout,O
fracture.,O
(Mucocele?),O
Pseudophakia,O
OD–Dr.,B-ROUTE
*******,O
"***,",O
Honolulu,O
******,O
PLAN:,O
Return,O
for,O
IOP,O
check,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
Impression,O
Doing,O
well,O
****,O
,O
IOP,O
"excellent,",O
improving,O
comfort,O
Plan:,O
Taper,B-DRUG USE
Prednisolone,B-FREQUENCY
to,I-FREQUENCY
6x,B-ROUTE
daily,O
OS,O
Add,B-DRUG
Timolol,B-FREQUENCY
qam,B-ROUTE
OS,O
as,O
likely,O
going,O
into,O
hypertensive,O
phase,O
soon,O
Moderate,O
post,O
op,O
restrictions,O
Follow,O
up:,O
Next,O
week,O
as,O
scheduled,O
Assessment,O
&,O
Plan:,O
**,O
y.o.,O
male,O
1.,O
s/p,O
PKP,O
OD,O
with,O
EDTA,O
Chelation,O
for,O
resolved,O
Corneal,O
ulcer,O
and,O
Bullous,O
keratopathy,O
OD,O
(*/*/****),O
,O
,O
,O
,O
Chronic,O
graft,O
failure.,O
Pt,O
desires,O
conservative,O
management,O
still,O
,O
,O
No,O
pain,O
or,O
breakdown.,O
,O
,O
Loose,O
sutures,O
noted,O
at,O
4,O
and,O
5,O
o'c.,O
But,O
no,O
infiltrate,O
or,O
epi,O
defects,O
noted.,O
2.,O
Capsular,O
remnant,O
or,O
perhaps,O
vitreous,O
extending,O
from,O
Pupil,O
OS,O
,O
,O
Not,O
amenable,O
to,O
laser,O
lysis,O
(***),O
It,O
may,O
only,O
mobilize,O
it,O
in,O
**,O
and,O
damage,O
endothelium.,O
If,O
removal,O
is,O
desired,O
would,O
likely,O
need,O
vitrectomy,O
(anterior,O
approach,O
ok),O
,O
unclear,O
if,O
this,O
would,O
improve,O
vision.,O
Plan,O
,O
,B-DRUG USE
Continue,B-DRUG
ACV,B-STRENGTH
400mg,B-ROUTE
po,B-FREQUENCY
QD,I-FREQUENCY
,O
,O
(Creatinine:,O
1.17,O
**/**/**),O
,O
,B-DRUG USE
Continue,I-DRUG USE
Atropine,B-FREQUENCY
PRN,B-ROUTE
OS,I-ROUTE
,O
,O
pt,O
uses,O
***********,O
to,O
improve,O
"vision,",O
but,O
notes,O
that,O
recently,O
the,O
effect,O
seems,O
to,O
wear,O
off,O
sooner,O
,O
,B-DRUG USE
Decrease,I-DRUG USE
Ofloxacin,I-DRUG
to,B-FREQUENCY
QID,B-DURATION
x,I-DURATION
4,I-DURATION
days.,I-DURATION
No,O
need,O
for,B-FREQUENCY
q2,I-FREQUENCY
hr,I-FREQUENCY
dosing,O
as,O
there,O
is,O
no,O
infection,O
noted.,O
,O
,B-DRUG USE
Cont,B-DRUG
Pred,I-DRUG
*****,B-ROUTE
**,I-ROUTE
OU,B-ROUTE
,O
,B-DRUG USE
Continue,B-DRUG
Cosopt,B-FREQUENCY
BID,I-FREQUENCY
,O
,O
per,O
********,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
3,O
month,O
+,O
HVF,O
**,O
*,B-ROUTE
"OD,",I-ROUTE
24,B-ROUTE
2,I-ROUTE
**,I-ROUTE
+,O
***,O
Stable,O
vision.,O
Denies,O
eye,O
pain.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Eye,B-DRUG USE
Meds:,I-DRUG USE
Cosopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
7:30am,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OS,B-ROUTE
,O
,O
8am,O
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OS,B-ROUTE
,O
,O
midnight,O
No,O
occupation,O
listed.,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
Medical,O
Eye,O
Examination,O
HPI:,O
*****,O
***,O
****,O
is,O
a,O
89,O
y.o.,O
female,O
Patient,O
returns,O
for,O
visual,O
field,O
"review,",O
"DFE,",O
and,O
IOP,O
check.,O
Patient,O
states,O
that,O
she,O
does,O
not,O
notice,O
much,O
change,O
between,O
the,O
glasses,O
that,O
she,O
got,O
and,O
the,O
ones,O
she,O
had,O
before.,O
Patient,O
request,O
we,O
send,O
new,O
prescriptions,O
to,O
Optimum,O
RX.,O
This,O
is,O
in,O
pending.,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Medications:,I-DRUG USE
Brimonidine,B-DRUG
(******),O
BID,B-FREQUENCY
OU,B-ROUTE
Timolol,B-DRUG
(Yellow),O
Q,B-FREQUENCY
D,I-FREQUENCY
OD,B-ROUTE
Artificial,B-DRUG
Tears,I-DRUG
OU,B-ROUTE
when,O
ever,O
they,O
feel,O
dry,O
and,O
always,O
just,O
before,B-FREQUENCY
bedtime.,I-FREQUENCY
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
4,O
month,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Denies,O
eye,O
pain.,O
Stable,O
vision.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
10pm,O
No,O
occupation,O
listed.,O
*****,O
***,O
*********,O
Progress,O
Note,O
**/*/****,O
CC:,O
Medical,O
Eye,O
Examination,O
HPI:,O
*******,O
***,O
********,O
is,O
a,O
82,O
y.o.,O
female,O
***,O
pt,O
here,O
for,O
***,O
review/IOP,O
check/Gonio,O
Pt,O
co,O
"""""My",O
right,O
eye,O
"weeps.""""",O
Irritated,O
and,O
blood,O
shot,O
at,O
times.,O
Pt,O
st's,O
that,O
she,O
does,B-DRUG USE
use,I-DRUG USE
AT's,B-DRUG
but,O
not,O
frequently.,O
Ocular,B-DRUG USE
Meds:,I-DRUG USE
Timolol,B-DRUG
"QAM,",B-FREQUENCY
OU,B-ROUTE
(I,O
forget,B-ADHERENCE
this,I-ADHERENCE
one,I-ADHERENCE
sometimes),I-ADHERENCE
Latanoprost,B-DRUG
"QHS,",B-FREQUENCY
OU,B-ROUTE
AT's,B-DRUG
PRN,B-FREQUENCY
IMPRESSION:,O
82,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
1.,O
Primary,O
open,O
angle,O
glaucoma,O
of,O
both,O
"eyes,",O
mild,O
stage,O
,O
IOP,O
stable/improved,O
low,O
teens,O
,O
optic,O
nerve,O
appearance,O
unchanged,O
from,O
previous,O
,O
reviewed,O
ancillary,O
testing;,O
has,O
mild,O
thinning,O
RNFL,O
sup/inf,O
OU,O
(mild,O
progressive,O
thinning,O
on,O
last,O
***),O
and,O
nonspecific,O
changes,O
on,O
"****,",O
no,O
definitive,O
glaucomatous,O
defects,O
,O
thick,O
"pachy,",O
open,O
gonio,O
in,O
"2013,",O
does,O
have,O
+fam,O
hx,O
2.,O
Pseudophakic,O
OU,O
3.,O
Dermatochalasis,O
OU,O
,O
pt,O
not,O
interested,O
in,O
surgery,O
yet,O
PLAN:,O
1.,O
Continue,B-DRUG USE
all,I-DRUG USE
drops,I-DRUG USE
as,I-DRUG USE
follows:,I-DRUG USE
,B-DRUG
Timolol,B-FREQUENCY
"QAM,",B-ROUTE
OU,I-ROUTE
,B-DRUG
Latanoprost,B-FREQUENCY
"QHS,",B-ROUTE
OU,I-ROUTE
2.,O
Cont,B-DRUG USE
lubrication,B-DRUG
3.,O
Try,B-DRUG USE
Zaditor,B-DRUG
for,O
allergic,O
sx,O
4.,O
Follow,O
up,O
4,O
months,O
for,O
DFE,O
OU,B-ROUTE
****,O
*****,O
valve,O
**,O
**/*,O
*/*,O
Here,O
with,O
daughter,O
*****,O
Impression:,O
Vision,O
improving,O
a,O
little,O
,O
,O
likely,O
poor,O
prognosis,O
(snuff,O
out),O
IOP,O
acceptable,O
,O
,O
hypertensive,O
phase,O
Plan:,O
Start,B-DRUG USE
slow,O
taper,O
of,O
Prednisolone,B-DRUG
,O
,B-DRUG USE
decrease,I-DRUG USE
to,B-FREQUENCY
q2.5,I-FREQUENCY
hours,B-ROUTE
OS,I-ROUTE
Continue,B-DRUG USE
glaucoma,B-DRUG
drops,O
as,O
is,O
Continue,O
shield,O
at,O
night,O
Fully,O
"active,",O
as,O
long,O
as,O
feeling,O
safe,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Meds:,I-DRUG USE
Caregiver,O
instills,O
,O
,O
pt,O
unsure,O
about,O
drops,O
and,O
"use,",O
relies,O
on,O
caregivers,O
Dorzolamide/Timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
8:30am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OD,B-ROUTE
,O
9:30pm,O
Prednisolone,B-DRUG
Q2h,B-FREQUENCY
OS,B-ROUTE
,O
8:30am,O
HPI:,O
******,O
***,O
********,O
is,O
a,O
84,O
y.o.,O
female,O
Patient,O
returns,O
for,O
one,O
month,O
left,O
"eye,",O
YAG,O
Laser,O
Capsulotomy,O
PO.,O
Patient,O
notes,O
that,O
unconsciously,O
she,O
was,O
able,O
to,O
see,O
well,O
enough,O
without,O
her,O
glasses,O
on,O
to,O
get,O
herself,O
ready,O
in,O
the,O
mornings.,O
Current,B-DRUG USE
ocular,I-DRUG USE
medications:,I-DRUG USE
Travatan,B-DRUG
Z,I-DRUG
Q,B-FREQUENCY
HS,I-FREQUENCY
"""LEFT",B-ROUTE
"EYE""",I-ROUTE
IMPRESSION:,O
84,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
1.,O
S/PO,O
one,O
"month,",O
left,O
eye,O
YAG,O
Laser,O
Capsulotomy,O
Other:,O
1.,O
Primary,O
open,O
angle,O
"glaucoma,",O
mod,O
"OD,",O
early,O
OS,O
,O
Previous,O
***,O
*****,O
with,O
sup/inf,O
thinning,O
"OD,",O
mild,O
inf,O
thinning,O
OS.,O
Appears,O
stable,O
OU,O
PLAN:,O
1.,O
Cont,B-DRUG USE
latanoprost,B-DRUG
QHS,B-FREQUENCY
OS,B-ROUTE
only,O
for,O
now,O
2.,O
Lubrication,B-DRUG
3.,O
Mrx,O
"given,",O
careful,O
not,O
to,O
*********,O
**,O
Assessment,O
&,O
Plan:,O
81,O
y.o.,O
female,O
Exudative,O
age,O
related,O
macular,O
degeneration,O
of,O
left,O
eye,O
with,O
active,O
choroidal,O
neovascularization,O
(HCC),O
Improved,O
on,O
*****,O
,O
,O
*****,O
**,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI,O
(Edited,O
